[INFO] Connecting to vehicle at 127.0.0.1:14550 ...
[INFO] Setting GUIDED mode ...
[INFO] Arming motors ...
[INFO] Taking off to 15.0 m ...
[TAKEOFF] Alt: -0.22 m
[TAKEOFF] Alt: -0.21 m
[TAKEOFF] Alt: -0.21 m
[TAKEOFF] Alt: -0.17 m
[TAKEOFF] Alt: -0.14 m
[TAKEOFF] Alt: -0.13 m
[TAKEOFF] Alt: -0.14 m
[TAKEOFF] Alt: -0.15 m
[TAKEOFF] Alt: -0.14 m
[TAKEOFF] Alt: -0.13 m
[TAKEOFF] Alt: -0.12 m
[TAKEOFF] Alt: -0.12 m
[TAKEOFF] Alt: -0.10 m
[TAKEOFF] Alt: -0.08 m
[TAKEOFF] Alt: -0.06 m
[TAKEOFF] Alt: -0.06 m
[TAKEOFF] Alt: -0.06 m
[TAKEOFF] Alt: -0.01 m
[TAKEOFF] Alt: 0.05 m
[INFO] Target altitude reached (≈95%).
[INFO] Loading YOLO model: yolo11l.pt
[INFO] Entering detection + control loop ... (press 'q' to quit window)
[CONTROL] det_conf=0.93 | err_x=158.2px err_y=-113.6px | cmd vx=5.00 vy=3.00 vz=-3.41 | meas vx=0.00 vy=0.01 vz=0.00 | Alt=-0.24
[CONTROL] det_conf=0.93 | err_x=145.7px err_y=-114.3px | cmd vx=5.00 vy=2.91 vz=-3.43 | meas vx=0.00 vy=0.01 vz=0.00 | Alt=-0.23
[CONTROL] det_conf=0.93 | err_x=130.4px err_y=-115.2px | cmd vx=5.00 vy=2.61 vz=-3.46 | meas vx=0.00 vy=0.01 vz=0.00 | Alt=-0.23
[CONTROL] det_conf=0.93 | err_x=125.9px err_y=-115.4px | cmd vx=5.00 vy=2.52 vz=-3.46 | meas vx=0.00 vy=0.01 vz=0.00 | Alt=-0.22
[CONTROL] det_conf=0.93 | err_x=120.9px err_y=-115.5px | cmd vx=5.00 vy=2.42 vz=-3.46 | meas vx=0.00 vy=0.01 vz=0.00 | Alt=-0.22
[CONTROL] det_conf=0.92 | err_x=114.2px err_y=-113.3px | cmd vx=5.00 vy=2.28 vz=-3.40 | meas vx=0.00 vy=0.00 vz=0.00 | Alt=-0.21
[CONTROL] det_conf=0.90 | err_x=108.5px err_y=-111.0px | cmd vx=5.00 vy=2.17 vz=-3.33 | meas vx=0.00 vy=0.00 vz=0.00 | Alt=-0.21
[CONTROL] det_conf=0.91 | err_x=104.1px err_y=-110.3px | cmd vx=5.00 vy=2.08 vz=-3.31 | meas vx=0.00 vy=0.00 vz=0.00 | Alt=-0.20
[CONTROL] det_conf=0.92 | err_x=102.4px err_y=-108.7px | cmd vx=5.00 vy=2.05 vz=-3.26 | meas vx=0.00 vy=0.00 vz=0.00 | Alt=-0.20
[CONTROL] det_conf=0.93 | err_x=101.3px err_y=-107.9px | cmd vx=5.00 vy=2.03 vz=-3.24 | meas vx=0.00 vy=0.00 vz=0.00 | Alt=-0.20
